CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2c1C(=O)N=CC2	-0.22203998267650604
CN(Cc1cnc2nc(=N)[nH]c(N)c2n1)c1ccc(C(=O)O)cc1	-0.2220411135682038
CC1(C)S[C@H]([C@@H](C=O)NC(=O)c2cccc([N+](=O)[O-])c2)N[C@H]1C(=O)O	-0.22229140996932983
N[C@@H](CCC(=O)N[C@@H](CSCc1ccccc1)C(=O)NCc1ccc([N+](=O)[O-])cc1)C(=O)O	-0.2228151261806488
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2ccc(-c3ccc(Cl)s3)s2)C1=O	-0.222896546125412
Cn1c(=O)c2c(nc(N3CCC[C@@H](C(=O)O)C3)n2Cc2ccccc2)n(C)c1=O	-0.22349813580513
C[C@@H](O)[C@H](NC(=O)c1ccc(C#CC#Cc2ccc(N)cc2)cc1)C(=O)O	-0.2240823169549306
C#CCN(Cc1ccc2[nH]c(=N)nc(O)c2c1)c1ccc(C(=O)O)cc1	-0.22476319173971812
N=c1nc(O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)C2	-0.22485173493623734
C[C@@H](O)[C@H](NC(=O)c1ccc(C#CC#Cc2ccccc2)cc1)C(=O)NO	-0.22495663344860076
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1	-0.2257178073579615
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1	-0.22678725356641022
CC1(C)S[C@@H]([C@@H](CC(=O)O)NC(=O)Cc2ccccc2)N[C@H]1C(=O)O	-0.2271975576877594
C[C@@H](O)[C@H](NC(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1)C(=O)NO	-0.2275984287261963
COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1[C@@H](NC(C)=O)CC2	-0.22873229533433914
CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2c1C(=O)N=NC2	-0.2289859503507614
CN(C)c1cccc2c(S(=O)(=O)N[C@@H](CCC(N)=O)C(=O)O)cccc12	-0.2297968938946724
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2	-0.2299101601044337
CC(C)C[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O	-0.23012538166607127
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](O)C(C)(C)C)cc1	-0.23056558147072792
CC1(C)S[C@@H]([C@H](NC(=O)Cc2cccs2)C(=O)O)N[C@H]1C(=O)O	-0.23064057372118296
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3cccc(O)c3)C(=O)N2[C@H]1C(=O)O	-0.2315218597650528
Cc1nc2ccc(NC(=O)CCNC(=O)c3ccc(C(C)(C)C)cc3)cc2s1	-0.23169702291488647
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3cccs3)C(=O)N2[C@H]1C(=O)O	-0.23228467404842376
CN(C)c1cccc2c(S(=O)(=O)N[C@@H](CCCC(=O)O)C(=O)O)cccc12	-0.23247243960698447
N[C@@H](CCC(=O)N[C@@H](CSCc1ccccc1)C(=O)NCC(=O)O)C(=O)O	-0.23260736651718616
COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C)C(=O)NO)cc1	-0.23262002854373867
O=C(O)C1=C(C(=O)Nc2c(F)c(F)c(-c3ccccc3)c(F)c2F)CCC1	-0.23358891904354095
Cc1nc2ccccc2c(-c2ccc(Cl)cc2)c1[C@H](OC(C)(C)C)C(=O)O	-0.2339171384062086
CC(C)C[C@H](N)C(=O)NS(=O)(=O)OC[C@H]1O[C@@H](n2ccc(O)nc2=O)[C@H](O)[C@@H]1O	-0.23411624133586884
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](O)C(C)(C)C)cc1	-0.23414149383703867
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2c1C(=O)NCC2	-0.23442940413951874
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C)O)c(Cl)c1	-0.23484428796698065
CC1(C)S[C@@H]2[C@H](NC(=O)CCc3ccccc3)C(=O)N2[C@H]1C(=O)O	-0.23488903045654297
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(O)n1)S(C)(=O)=O	-0.23517175763845444
CC1(C)S[C@H]([C@@H](C=O)NC(=O)CCc2ccccc2)N[C@H]1C(=O)O	-0.2360762655735016
COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@H](C(=O)NO)C(C)C)cc1	-0.23617319017648697
CC1(C)S[C@H]([C@@H](C=O)NC(=O)Cc2ccc(O)cc2)N[C@H]1C(=O)O	-0.23645655810832977
Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2C(=O)O)n(C)c1=O	-0.23665091395378113
COc1ccc(-c2cc3c(C)[nH]c(=N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1	-0.23678848147392273
CC(C)[C@H]1Cc2cc(F)ccc2S(=O)(=O)N(C[C@@H](O)[C@H](C)C(=O)O)C1	-0.23763715475797653
C[C@@H](O)[C@H](NC(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1)C(=O)O	-0.23806770145893097
CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2c1C(=O)NCC2	-0.2386218628713063
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3ccc(Cl)cc3s2)C1=O	-0.23868397995829582
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O	-0.23887360841035843
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(C)(=O)=O)OC(C)(C)O[C@@H]23)O1	-0.2388746291399002
CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cnccn1)C(=O)O	-0.23900245130062103
CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C2c1ccc([N+](=O)[O-])cc1	-0.23931081096331278
COc1ccc(S(=O)(=O)N(Cc2cccnc2)C[C@@H](O)[C@H](Cc2ccccc2)NC(C)=O)cc1	-0.2393324375152588
CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cnccn1)B(O)O	-0.23955102264881134
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C)O)c(O)c1	-0.23958238846424854
COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@H](C)C(=O)NO)cc1	-0.23968546755204811
CN(C)c1cccc2c(S(=O)(=O)N[C@@H](CCC3CCCCC3)C(=O)O)cccc12	-0.23971634358167648
N=c1nc(O)c2c([nH]1)NC[C@H](CCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2	-0.24016763269901276
CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O	-0.2402119835217794
N[C@@H](C[C@]1(C(=O)O)C[C@H]2OC[C@@H](O)C[C@H]2O1)C(=O)O	-0.24029316008090973
N=c1nc(O)c2cc(CNc3ccc(C(=O)O)cc3)ccc2[nH]1	-0.24058865010738373
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(C)(C)O)c(O)c1	-0.2406846433877945
C[C@](O)(COc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)c(C(=O)O)c1	-0.24103249609470367
CC1(C)S[C@@H]([C@@H](C=O)NC(=O)Cc2ccc(O)cc2)N[C@H]1C(=O)O	-0.2411619233233588
CC(C)C[C@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)c1ccncc1)B(O)O	-0.24133551120758057
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)C1=O	-0.24145033955574036
Cn1c(=O)c2c(nc(N3CCC[C@@H](O)C3)n2Cc2ccccc2)n(C)c1=O	-0.24150026217103004
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1	-0.24154156744480132
N[C@@H](CCC(=O)N[C@@H](CSc1ccccc1)C(=O)NCC(=O)O)C(=O)O	-0.24203226417303086
CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C2c1cccc([N+](=O)[O-])c1	-0.24211306869983673
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c(s1)CCOC2)S(C)(=O)=O	-0.24213577806949615
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2ccc(-c3ccc(Cl)s3)s2)C1	-0.24218517541885376
CCN1C(=O)c2cccc3c(S(=O)(=O)NCC4(C)CC4)ccc1c23	-0.24219271540641785
COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](CO)C(=O)NO)cc1	-0.2422165870666504
CC1(C)S[C@@H]([C@H](C=O)NC(=O)Cc2ccccc2)N[C@H]1C(=O)O	-0.24234479665756226
COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](c3ccc(C(=O)O)c(OC)c3)CN1CC2	-0.24257288873195648
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)C(C)(C)C)cc1	-0.24257395267486573
N[C@@H](Cn1ccc(=O)n(Cc2ccc(Cl)cc2)c1=O)C(=O)O	-0.2425914853811264
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3cc(Cl)ccc3s2)C1=O	-0.24322782953580221
CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3ccc(F)cc3)[C@@H](O)C1)C2	-0.24343587458133698
CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O	-0.2435959287338856
NS(=O)(=O)c1c(F)c(F)c(SCCO)c(F)c1N[C@H]1CCCc2ccccc21	-0.24362413585186005
C[C@@H](O)[C@H](NC(=O)c1ccc(C#CC#Cc2cccnc2)cc1)C(=O)NO	-0.2436356395483017
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(C)(C)C)cc1	-0.24367834120354753
CC1(C)S[C@@H]([C@@H](CO)NC(=O)Cc2ccccc2)N[C@H]1C(=O)O	-0.24382582306861877
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(O)O)OC(C)(C)O[C@@H]23)O1	-0.24412711958090463
CC1(C)S[C@H]([C@@H](C=O)NC(=O)Cc2ccc(Cl)cc2)N[C@H]1C(=O)O	-0.24414965510368347
CN(C)c1cccc2c(S(=O)(=O)N[C@@H](CC3CCCCC3)C(=O)O)cccc12	-0.24438489973545074
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(C)(C)C)c(Cl)c1	-0.2445912833015124
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21	-0.24485811591148376
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)sc3c2)C1=O	-0.2451360523700714
CC1(C)S[C@H]([C@@H](C=O)NC(=O)c2ccccc2)N[C@H]1C(=O)O	-0.24520948631306216
CC1(C)S[C@H]([C@@H](C=O)NC(=O)c2cccc(O)c2O)N[C@H]1C(=O)O	-0.24535548599327311
CCc1[nH]c(=N)[nH]c(=N)c1C#CCc1cc(OC)cc(OC)c1	-0.2455523982644081
CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(C(C)(C)C)cc1)C(=O)O	-0.2459009289741516
C#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)nc1O	-0.24602803050612027
COc1ccc(S(=O)(=O)N(Cc2ccccn2)[C@@H](C)C(=O)NO)cc1	-0.2462085336446762
CN(C)c1cccc2c(S(=O)(=O)N[C@@H](CC3CCCCCC3)C(=O)O)cccc12	-0.2462753877043724
N=c1nc(O)c2nc(CNc3ccc(C(=O)O)cc3)cnc2[nH]1	-0.2463359646499157
CC(C)[C@H]1Cc2cc(F)ccc2S(=O)(=O)N(C[C@@H](O)[C@H](C)CO)C1	-0.24635547026991844
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(C)(C)C)c(O)c1	-0.24639425178368887
CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C2c1ccc(C(=O)O)cc1	-0.24651706131065593
CCN(CC)c1ccc2c(c1)Oc1cc(N(CC)CC)ccc1C2c1cccc(C(=O)O)c1	-0.24655644595623016
CCN(CC)c1ccc(C2c3ccc(N(CC)CC)cc3Oc3cc(N(CC)CC)ccc32)cc1	-0.2466839849948883
CC(C)(C)C(=O)N[C@@H](C(=O)NO)c1ccc(-n2cccn2)cc1	-0.24679256696254015
C[C@@H](O)[C@H](NC(=O)c1ccc(C#CC#Cc2ccc(O)cc2)cc1)C(=O)O	-0.2469511479139328
C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)nc1O	-0.24701604822819884
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(O)C(C)(C)C)cc1	-0.2470434308052063
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(O)c1)S(C)(=O)=O	-0.24724162220954896
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)CC(C)(C)C)c(O)c1	-0.24724379181861877
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)B(O)O	-0.2475135624408722
CC1(C)S[C@@H]2[C@H](NC(=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O	-0.24767649918794632
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(F)(F)F)cc1	-0.24772026287070636
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](C)O)c(O)c1	-0.24794022738933563
N[C@@H](Cn1ccc(=O)n(Cc2ccccc2)c1=O)C(=O)O	-0.24794835348924002
N=c1nc(O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cccc2[nH]1	-0.248369961977005
CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c(=O)c2ccccc21	-0.24853913486003876
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2ccc(-c3cccnc3)cc2)C1	-0.2486131340265274
O=C(O)C1=C(C(=O)Nc2c(F)c(F)c(-c3ccccc3)c(F)c2F)CCCC1	-0.24865147471427917
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](NC(=O)c1cccc(C(F)(F)F)c1)C2	-0.2486819475889206
N[C@@H](CCC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)O)C(=O)O	-0.24929251770178476
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](NS(=O)(=O)c1ccc3cc(O)ccc3c1)C2	-0.24932274222373962
CC1(C)S[C@H]2[C@@H](OC(=O)[C@H]2NC(=O)Cc2ccccc2)[C@H]1NC(=O)Cc1ccccc1	-0.2493818998336792
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](NS(=O)(=O)c1ccc(C(=O)O)cc1)C2	-0.24940459430217743
COc1ccc(S(=O)(=O)N(Cc2ccccn2)[C@H](C)C(=O)NO)cc1	-0.24945905804634094
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2cc3cc(Cl)ccc3o2)C1=O	-0.249503493309021
CN(C)c1cccc2c(S(=O)(=O)N[C@@H](CC(N)=O)C(=O)O)cccc12	-0.24990269541740417
CC1(C)S[C@H]([C@@H](C=O)NC(=O)c2cccc(O)c2)N[C@H]1C(=O)O	-0.2499040998518467
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(F)(F)F)c(O)c1	-0.25027230381965637
NS(=O)(=O)c1c(F)c(F)c(SCCc2ccccc2)c(F)c1NC1CCCCCC1	-0.25033196806907654
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2ccccc2s1)S(C)(=O)=O	-0.25039176642894745
CN(C)c1cccc2c(S(=O)(=O)N[C@@H](CC3CCCCC3)C(=O)O)ccnc12	-0.2505214512348175
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(Cl)ccc1Cl)B(O)O	-0.2505433652549982
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C)O)c(F)c1	-0.2506553145443521
C#CCN(Cc1ccc2[nH]c(=N)nc(O)c2c1)c1ccc(C(=O)N[C@@H](C)C(=O)O)cc1	-0.2507467269897461
CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1c[nH]c2ccccc12)C(=O)O	-0.25110065937042236
C[C@@H](O)[C@H](NC(=O)c1ccc(C#Cc2ccc(N)cc2)cc1)C(=O)O	-0.25116631388664246
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)C(=O)N[C@@H](C)C(=O)O	-0.25122589617967606
COc1ccc2c(c1)cc(C(=O)NS(=O)(=O)Cc1ccccc1)n2CC(=O)O	-0.2512618998686473
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccc2ncsc2c1)S(C)(=O)=O	-0.2514128446578979
N[C@@H](CCC(=O)N[C@@H](CSCc1ccc([N+](=O)[O-])cc1)C(=O)O)C(=O)O	-0.2517717480659485
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O	-0.25179461017251015
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](N)CC(=O)O)cc1	-0.2517957389354706
CC1(C)S[C@@H]([C@@H](C=O)NC(=O)c2ccccc2)N[C@H]1C(=O)O	-0.25188159484129685
CC1(C)S[C@H]([C@@H](C=O)NC(=O)Cc2cccs2)N[C@H]1C(=O)O	-0.25189550299393504
N[C@@H](C[C@]1(C(=O)O)C[C@H]2OCC[C@@H](O)[C@H]2O1)C(=O)O	-0.25205013155937195
C[C@@H](O)[C@H](NC(=O)c1ccc(C#CC#Cc2ccc(N)cc2)s1)C(=O)NO	-0.2520848512649536
N=c1nc(O)c2c([nH]1)C(CN1C[C@H](CO)[C@@H](O)C1)C=N2	-0.2521097889468339
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(Cl)cc(Cl)c1)S(C)(=O)=O	-0.2525714039802551
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)OC(C)(C)C)cc1	-0.2527551092207432
CN(C)c1cccc2c(S(=O)(=O)NCCCCC[C@H](N)C(=O)O)cccc12	-0.25315263122320175
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O)C2	-0.25370657444000244
COc1ccc2c(c1)cc(C(=O)N[C@H](C)c1ccccc1)n2CC(=O)O	-0.25373884588479995
Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)CO)c1nc(O)nc(O)c1N2	-0.25377973831362194
NS(=O)(=O)c1c(F)c(F)c(SCCO)c(F)c1N[C@H]1CCc2ccccc21	-0.253921906153361
CN(C)c1cccc2c(S(=O)(=O)NCCCCCCCCCC(=O)NO)ccnc12	-0.2539786696434021
CC1(C)S[C@@H]([C@@H](C=O)NC(=O)c2cccc(O)c2)N[C@H]1C(=O)O	-0.25417572632431984
C[C@]1(c2ccccc2)CC(=O)N(Cc2cccc(C(=O)O)c2)C1	-0.254253089427948
CC[C@@H](CO)N1C(=O)[C@H](CC(=O)O)O[C@@H](c2cccc(Cl)c2)[C@H]1c1cccc(Cl)c1	-0.25425711274147034
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccc2nc(O)cc(O)c2c1)C(=O)O	-0.25433585047721863
CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2c1C(=O)N=C2	-0.2543879896402359
CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(C(F)(F)F)cc1)C(=O)O	-0.25445083280404407
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(C)(C)C)c(F)c1	-0.2544746607542038
CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21	-0.2545805681835521
COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C2CC2)cc1	-0.2546563093529807
CN(C)c1cccc2c(S(=O)(=O)NCCCCCCCCC(=O)O)cccc12	-0.2546795869364338
COc1ccc(C[C@H]2C(=O)[C@@H](O)[C@H](O)C[C@]2(O)C(=O)O)cc1	-0.2546808123588562
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)nc1O	-0.25475645065307617
CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc(Cl)ccc1Cl)C(=O)O	-0.25515151023864746
CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2c1C(=O)NC2=O	-0.255161851644516
C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NC(=O)c2cc(Cl)c(O)cc2O)C1	-0.25519508123397827
CCc1[nH]c(=N)[nH]c(=N)c1C#C[C@H](C)c1cc(OC)cc(-c2ccncc2)c1	-0.25536006689071655
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)C(C)(C)O)cc1	-0.255368454063811
O=C(Cc1ccccc1)NC[C@H](O)c1ccc([N+](=O)[O-])cc1	-0.2556152939796448
Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(O)nc1=O	-0.2556641548871994
CCc1[nH]c(=N)[nH]c(=N)c1C#C[C@H](C)c1cc(OC)cc(OC)c1	-0.2557307630777359
N=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(O)n1	-0.2559527048598165
N[C@@H](CCC(=O)N[C@@H](CSc1ccc([N+](=O)[O-])cc1)C(=O)NCCC(=O)O)C(=O)O	-0.2560373544692993
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](NC(=O)[C@H](Cc1ccccc1)NS(C)(=O)=O)C2	-0.2560912072658539
